New log file - 2025-06-15 03:15:27
================================ Calibration ================================
Calibration data filenames: ['P1_S3/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P1_S3/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr']
------------------------- Preprocessing configurations -------------------------
filter_band: (0.5, 16)
non_eeg_channels: ['EOGvu', 'x_EMGl', 'x_GSR', 'x_Respi', 'x_Pulse', 'x_Optic']
decimate: 10
montage: standard_1020
filter_method: iir
only_eeg: True
tmin: -0.2
tmax: 1
baseline: None
channels_to_discard: ['AF7', 'AF3', 'AF4', 'AF8', 'F5', 'F1', 'F2', 'F6', 'FT7', 'FC3', 'FCz', 'FC4', 'FT8', 'C5', 'C1', 'C2', 'C6', 'TP7', 'CP3', 'CPz', 'CP4', 'TP8', 'P5', 'P1', 'P2', 'P6', 'PO7', 'PO5', 'POz', 'PO6', 'PO8', 'Oz']
channels_to_use: ['Fp1', 'Fp2', 'F3', 'F4', 'C3', 'C4', 'P3', 'P4', 'O1', 'O2', 'F7', 'F8', 'T7', 'T8', 'P7', 'P8', 'Fz', 'Cz', 'Pz', 'FC1', 'FC2', 'CP1', 'CP2', 'FC5', 'FC6', 'CP5', 'CP6', 'F9', 'F10', 'P9', 'P10']
fs: 100.0
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65 0.7  0.75
 0.8 ]
data_is_channel_prime: True
X.shape (epochs, features): (7182, 434)
y.shape (epochs,): (7182,)
----------------------------------------------------------------------
Full loaded n_calibration_trials: 84
Full loaded n_calibration_epochs: 7182
with the per-run iteration structure:
[[15  8 15 15 15 15]
 [15 15 15 15 15 15]
 [15 15 15 14 15 15]
 [15  8 15 15 15 15]
 [15  8  8 15 15 15]
 [15 15 15 15 14 15]
 [10 15 15 15 15 15]
 [15 15 15 15 15 15]
 [15 15 15 15 15 15]
 [15 15 15 15 15 15]
 [15 15 15 15 15 10]
 [15 15 15 13 15 15]
 [15 15 12 15 15  8]
 [15 15 10 15 15  9]]
================================ Online ================================
Online data filenames: ['P1_S4/anonymized/auditoryAphasia_6D_350_Block1_Run1.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block1_Run2.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block1_Run3.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block1_Run4.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block1_Run5.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block1_Run6.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block2_Run1.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block2_Run2.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block2_Run3.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block2_Run4.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block2_Run5.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block2_Run6.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block3_Run1.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block3_Run2.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block3_Run3.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block3_Run4.vhdr', 'P1_S4/anonymized/auditoryAphasia_6D_350_Block3_Run5.vhdr']
Same preprocessing configurations as for the calibration data
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5  0.55 0.6  0.65 0.7  0.75
 0.8 ]
data_is_channel_prime: True
----------------------------------------------------------------------
n_online_trials: 102
n_online_epochs 8226
with the per-run iteration structure:
[[ 8 15 15 15 13 15]
 [15 15 14 15 13 15]
 [15 15 14 15 15 10]
 [15 15  9  8 15 15]
 [ 9  9 15 15 15  8]
 [ 8 15 15 15 15 15]
 [15 15 15 15 15  8]
 [15 14 15 12 11 15]
 [14 15 15  9  9 15]
 [ 8 15  8 15 15  8]
 [11 15 15  8 15 15]
 [ 8 15 15 15 15  8]
 [15 15 15 15 15 15]
 [15 15 15 15  8 15]
 [14 15 15  8 15 15]
 [15 15  9 12 15 15]
 [15 15 15 15 11 15]]
Online simulation starts
Number of online trials: 102, which is 17.0 runs
------------------ Run 1 Trial 1  (total trials: 1/102) ------------------
{epoch} | {word_id} | {BTLDA} 
3715 	| 103 	| -1.3425300712290857
3716 	| 102 	| -3.232485398259777
3717 	| 115 	| -0.13272663487103387
3718 	| 106 	| -1.5776254241034868
3719 	| 104 	| -3.0386484829534095
3720 	| 101 	| -1.3975898940876852
3721 	| 103 	| -1.6829219346238926
3722 	| 104 	| -2.1682431718146167
3723 	| 115 	| -1.1373210783619225
3724 	| 106 	| -1.475108674649877
3725 	| 102 	| -2.371107791568993
3726 	| 115 	| -1.8211396934584454
3727 	| 101 	| -1.2757851137285185
3728 	| 106 	| -2.247751774738414
3729 	| 103 	| -2.791616366813795
3730 	| 102 	| -1.4184295227023174
3731 	| 104 	| -2.858594112607639
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
5 			| 5
------------------ Run 8 Trial 5  (total trials: 47/102) ------------------
{epoch} | {word_id} | {BTLDA} 
3732 	| 101 	| -2.475295575228421
3733 	| 104 	| -2.115648667709516
3734 	| 103 	| -1.675409523400587
3735 	| 105 	| -2.7178844730977954
3736 	| 102 	| -0.9326230592331485
3737 	| 116 	| -0.9850877200340995
3738 	| 101 	| -2.245461911170536
3739 	| 102 	| -1.9719467179659604
3740 	| 116 	| -0.9663827990136562
3741 	| 104 	| -2.579255762574909
3742 	| 103 	| -1.5524184876965
3743 	| 105 	| -2.9869986494111673
3744 	| 116 	| 0.378608712662893
3745 	| 104 	| -3.1693302443617655
3746 	| 105 	| -1.3901502096446459
3747 	| 101 	| -1.637292060106062
3748 	| 103 	| -2.1035309525050745
3749 	| 102 	| -2.4116411829943036
3750 	| 116 	| -0.8312398704218135
3751 	| 101 	| -1.8904632498392837
3752 	| 103 	| -2.6391513742893773
3753 	| 104 	| -1.2366134753119757
3754 	| 105 	| -1.733360753594141
3755 	| 102 	| -2.8760348695180316
3756 	| 116 	| -0.45778734737416404
3757 	| 104 	| -2.0686951059331142
3758 	| 101 	| -1.1742157213373041
3759 	| 102 	| -2.2039841989049345
3760 	| 105 	| -2.407437895454368
3761 	| 103 	| -2.3040511296478856
3762 	| 116 	| -0.9329074119460781
3763 	| 104 	| -2.448819302374759
3764 	| 102 	| -2.1142620615287506
3765 	| 101 	| -2.609565288497889
3766 	| 103 	| -0.8628341689043503
3767 	| 105 	| -1.664739297209458
3768 	| 101 	| -1.926014978275001
3769 	| 102 	| -1.888228273979505
3770 	| 116 	| -0.8393387683028056
3771 	| 103 	| -2.37244436227028
3772 	| 104 	| -1.9641181570880963
3773 	| 105 	| -2.201215048945772
3774 	| 101 	| -1.6215649387367526
3775 	| 102 	| -0.9131356200709403
3776 	| 105 	| -2.702152553741388
3777 	| 103 	| -0.7441927156751963
3778 	| 116 	| -1.9734953808325235
3779 	| 104 	| -2.0370185626104966
3780 	| 102 	| -1.572676162341434
3781 	| 103 	| -1.7206121324705403
3782 	| 116 	| -1.3160068397005493
3783 	| 105 	| -1.7719388540483778
3784 	| 104 	| -0.8523410208665725
3785 	| 101 	| -2.9642898311561696
3786 	| 105 	| -1.2361870669969233
3787 	| 104 	| -1.2679033586303414
3788 	| 102 	| -3.2942709549654863
3789 	| 101 	| -1.3783189337155926
3790 	| 116 	| -0.1959560842667043
3791 	| 103 	| -2.9153306958456744
3792 	| 102 	| -2.2809312852967256
3793 	| 105 	| -0.6607546759777647
3794 	| 101 	| -2.0291328517331095
3795 	| 103 	| -1.5079416101647163
3796 	| 116 	| -1.9193313549163036
3797 	| 104 	| -2.819441526101076
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
6 			| 6
------------------ Run 8 Trial 6  (total trials: 48/102) ------------------
{epoch} | {word_id} | {BTLDA} 
3798 	| 105 	| -1.3773647307261454
3799 	| 103 	| -2.7987697030984267
3800 	| 102 	| -1.6549039373505297
3801 	| 104 	| -1.9329119086691788
3802 	| 111 	| -1.4319223750680743
3803 	| 106 	| -1.6982255251247738
3804 	| 103 	| -2.134576137219787
3805 	| 102 	| -1.9883038528660275
3806 	| 105 	| -1.2809366444421393
3807 	| 106 	| -3.8012749619977892
3808 	| 111 	| -0.765722403192768
3809 	| 104 	| -0.8863777678034411
3810 	| 102 	| -2.687698016090608
3811 	| 106 	| -2.2018918550726667
3812 	| 111 	| -0.1858104587088265
3813 	| 105 	| -2.771490072499774
3814 	| 103 	| -2.4738075320108415
3815 	| 104 	| -1.1275896587127265
3816 	| 102 	| -1.7973655421102697
3817 	| 103 	| -2.317362076691418
3818 	| 111 	| -2.2744270780930202
3819 	| 105 	| -1.6581258385026252
3820 	| 104 	| -3.4705099052065926
3821 	| 106 	| -1.9088536774394798
3822 	| 111 	| -1.4772477514648996
3823 	| 104 	| -1.8963533230267746
3824 	| 103 	| -2.411502684117007
3825 	| 105 	| -1.5189840497261944
3826 	| 106 	| -1.4374889597563802
3827 	| 102 	| -2.3726174423067055
3828 	| 103 	| -2.0049898904539347
3829 	| 106 	| -1.4724985697632174
3830 	| 105 	| -2.1073542762032806
3831 	| 102 	| -2.6054358745819406
3832 	| 104 	| -0.810212540533037
3833 	| 111 	| -0.062000702879543734
3834 	| 106 	| -2.9178632118489527
3835 	| 103 	| -2.065704382483279
3836 	| 111 	| -0.6968425175133083
3837 	| 104 	| -0.4909992505833416
3838 	| 105 	| -2.992720216703742
3839 	| 102 	| -2.9241168766222345
3840 	| 106 	| -1.4619910991057243
3841 	| 111 	| -1.7893758747559874
3842 	| 103 	| -1.1913963645306558
3843 	| 104 	| -2.386155992594604
3844 	| 105 	| -2.5365278660847568
3845 	| 102 	| -1.4351382209307204
3846 	| 104 	| -2.4649820993254905
3847 	| 111 	| 0.5836108538712974
3848 	| 102 	| -2.412276606942882
3849 	| 105 	| -2.6417336561238676
3850 	| 106 	| -1.0790267859837903
3851 	| 103 	| -2.9650933910021653
3852 	| 104 	| 0.11793792026564376
3853 	| 102 	| -1.2939903768520078
3854 	| 103 	| -3.763112469410595
3855 	| 106 	| -1.5090090544212376
3856 	| 105 	| -2.1792195476511544
3857 	| 111 	| -0.8334449770466223
3858 	| 106 	| -2.693970505268545
3859 	| 105 	| -2.5960028392001755
3860 	| 104 	| -1.6918030235204684
3861 	| 102 	| -3.535388339266641
3862 	| 111 	| 0.10492409142507675
3863 	| 103 	| -1.9730829829087497
3864 	| 106 	| -2.657302289126092
3865 	| 105 	| -1.8109854301491857
3866 	| 104 	| -2.3344593467880665
3867 	| 103 	| 0.011479639328413338
3868 	| 111 	| -2.909682468431745
3869 	| 102 	| -2.1094090466088655
3870 	| 103 	| -1.6328917983606366
3871 	| 111 	| -2.245736914707658
3872 	| 105 	| -1.5899573411036267
3873 	| 104 	| -1.126516574615151
3874 	| 102 	| -2.9189207613982866
3875 	| 106 	| -1.4828758368741046
3876 	| 111 	| -0.5330097793045966
3877 	| 102 	| -2.3848117139274105
3878 	| 103 	| -1.9076524099975378
3879 	| 104 	| -1.8909762806821084
3880 	| 105 	| -1.8767442364415508
3881 	| 106 	| -0.7375916962146044
3882 	| 103 	| -3.1750124146745113
3883 	| 105 	| -1.9258851267236436
3884 	| 111 	| -1.5542597792765802
3885 	| 106 	| -2.04086124219197
3886 	| 102 	| -2.7189926137667095
3887 	| 104 	| -2.4129989424036866
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
1 			| 1
------------------ Run 9 Trial 1  (total trials: 49/102) ------------------
{epoch} | {word_id} | {BTLDA} 
3888 	| 101 	| -1.4457513920050973
3889 	| 103 	| -2.294686513586674
3890 	| 105 	| -1.935277969144622
3891 	| 116 	| -0.622090394530078
3892 	| 102 	| -2.81391611921535
3893 	| 104 	| -2.3931638843897027
3894 	| 103 	| -1.9609372324356538
3895 	| 116 	| 0.3535568278164855
3896 	| 101 	| -2.9891573716522477
3897 	| 102 	| -0.9523534074581346
3898 	| 105 	| -2.407877362978029
3899 	| 104 	| -3.150169813265009
3900 	| 103 	| -1.2729925826932398
3901 	| 102 	| -2.7605250502924923
3902 	| 104 	| -2.3273314845003408
3903 	| 116 	| -0.49186145296818484
3904 	| 105 	| -2.562965004106327
3905 	| 101 	| -1.267298018379007
3906 	| 102 	| -1.6655880558435703
3907 	| 105 	| -2.00157713335562
3908 	| 104 	| -2.9054255540079597
3909 	| 103 	| -1.3095120273760763
3910 	| 116 	| -0.666316861766254
3911 	| 101 	| -0.7798130990842009
3912 	| 102 	| -2.9498716527774325
3913 	| 103 	| -2.269524528710014
3914 	| 101 	| -0.6198246057408041
3915 	| 104 	| -1.28809933479649
3916 	| 105 	| -3.0551032085729934
3917 	| 116 	| -1.1642325174878132
3918 	| 101 	| -3.2831375389841675
3919 	| 102 	| -1.7524561186592273
3920 	| 116 	| -0.9970460204236702
3921 	| 104 	| -2.6255028865879373
3922 	| 105 	| -1.359894367603069
3923 	| 103 	| -2.5146038561072843
3924 	| 116 	| -1.388302389877801
3925 	| 102 	| -2.0865607325312165
3926 	| 105 	| -3.056328256089233
3927 	| 103 	| -2.1214421801738874
3928 	| 101 	| -2.451140048680606
3929 	| 104 	| -1.3634189538261938
3930 	| 102 	| -2.9570104217908684
3931 	| 101 	| -1.3152104102422695
3932 	| 104 	| -2.086700055370943
3933 	| 103 	| -1.9138367209267293
3934 	| 116 	| -0.26216750952432843
3935 	| 105 	| -2.8820795382201996
3936 	| 101 	| -2.196689858447805
3937 	| 116 	| 0.20789512868691618
3938 	| 103 	| -2.550421811789835
3939 	| 105 	| -1.4314581002910693
3940 	| 102 	| -2.9414009412113282
3941 	| 104 	| -1.8248974503309552
3942 	| 101 	| -1.0099049511793685
3943 	| 105 	| -2.80894503723978
3944 	| 102 	| -3.2656610305771556
3945 	| 104 	| -1.11626725501532
3946 	| 116 	| -0.4618331524890009
3947 	| 103 	| -3.232682712267309
3948 	| 104 	| -2.754374183194768
3949 	| 101 	| -2.005297217601359
3950 	| 116 	| -0.4021596634753156
3951 	| 105 	| -2.0753141780965216
3952 	| 102 	| -2.2954461240486475
3953 	| 103 	| -1.64106400575226
3954 	| 116 	| -0.9187379517803548
3955 	| 102 	| -2.7935296746765896
3956 	| 105 	| -2.6011081026687135
3957 	| 103 	| -0.6769008457920738
3958 	| 104 	| -2.4676458708181657
3959 	| 101 	| -1.6767450199158391
3960 	| 102 	| -1.7000661241347803
3961 	| 103 	| -2.594322911641692
3962 	| 105 	| -0.6181926721005898
3963 	| 116 	| -1.4826154844143993
3964 	| 101 	| -2.758081919111956
3965 	| 104 	| -1.8750584901938505
3966 	| 102 	| -1.279962867106236
3967 	| 105 	| -0.7094117457246735
3968 	| 103 	| -2.18820199710411
3969 	| 101 	| -2.1338421818938427
3970 	| 104 	| -1.0832703083572288
3971 	| 116 	| -1.5570422971892461
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
6 			| 6
------------------ Run 9 Trial 2  (total trials: 50/102) ------------------
{epoch} | {word_id} | {BTLDA} 
3972 	| 103 	| -2.1581453375828903
3973 	| 105 	| -2.3226478579830574
3974 	| 104 	| -1.512381989600573
3975 	| 102 	| -1.7158322804143844
3976 	| 111 	| -1.100918509824627
3977 	| 106 	| -2.053923362352445
3978 	| 104 	| -3.2189164711057
3979 	| 105 	| -0.09021209436131439
3980 	| 103 	| -2.6812440373367052
3981 	| 106 	| -1.234983893243041
3982 	| 111 	| -1.9664451684800208
3983 	| 102 	| -1.1386079346610996
3984 	| 106 	| -2.003989100433989
3985 	| 103 	| -3.8057612834526617
3986 	| 111 	| -0.6421046140830067
3987 	| 102 	| -2.0887054866714285
3988 	| 104 	| -2.2812339460234385
3989 	| 105 	| -2.2941432821625365
3990 	| 103 	| -2.269302623121493
3991 	| 104 	| -1.5130979935231768
3992 	| 102 	| -2.071336087707466
3993 	| 105 	| -3.008550664915842
3994 	| 111 	| -1.2165514831505089
3995 	| 106 	| -3.0275898607800453
3996 	| 103 	| -1.733125396809558
3997 	| 111 	| -2.075278929286614
3998 	| 106 	| -1.770020118370626
3999 	| 104 	| -2.1265257379777007
4000 	| 102 	| -1.5065900903996299
4001 	| 105 	| -2.5247444448109757
4002 	| 111 	| 0.0164840751836155
4003 	| 106 	| -1.358717399999506
4004 	| 105 	| -3.5132788440641995
4005 	| 104 	| -1.8915891569623995
4006 	| 103 	| -1.5508651695572122
4007 	| 102 	| -2.2474415766245714
4008 	| 106 	| 0.4177826828141433
4009 	| 105 	| -2.534591407725659
4010 	| 111 	| -1.2020493746780279
4011 	| 104 	| -2.375800331550617
4012 	| 102 	| -1.9801270804196012
4013 	| 103 	| -1.7417952692992378
4014 	| 106 	| -1.3630685249644383
4015 	| 102 	| -2.472459019934193
4016 	| 104 	| -2.296680453831764
4017 	| 111 	| -0.2183983956610417
4018 	| 103 	| -2.8848847191143348
4019 	| 105 	| -2.2800049443270356
4020 	| 111 	| -2.0507120184742447
4021 	| 102 	| -2.1333758421337023
4022 	| 103 	| -1.192140676817056
4023 	| 106 	| 0.310394632564143
4024 	| 104 	| -3.101797156050182
4025 	| 105 	| -1.9061901267430366
4026 	| 102 	| -1.7017915568927404
4027 	| 106 	| -1.8433972805467813
4028 	| 105 	| -1.549782790494099
4029 	| 104 	| -2.7009869017620436
4030 	| 103 	| -1.3881530385455885
4031 	| 111 	| -1.5421006154804826
4032 	| 105 	| -2.2394659572701707
4033 	| 103 	| -1.6625608334162099
4034 	| 102 	| -1.3940283805041478
4035 	| 106 	| -1.108234140548747
4036 	| 111 	| -3.3020884933910954
4037 	| 104 	| -1.860735371811053
4038 	| 103 	| -2.316163325630989
4039 	| 102 	| -1.1053788865130318
4040 	| 111 	| -1.4067307315614972
4041 	| 106 	| -1.7853466598577006
4042 	| 104 	| -3.2495386047150876
4043 	| 105 	| -0.6711781565979352
4044 	| 111 	| -1.2651110487552006
4045 	| 102 	| -2.7899617103854153
4046 	| 104 	| -2.7040741516951377
4047 	| 105 	| -0.6018043284116791
4048 	| 103 	| -1.4201251603120881
4049 	| 106 	| -2.65467886349966
4050 	| 104 	| -2.487957221224252
4051 	| 111 	| -1.047064008275465
4052 	| 105 	| -1.3865753967094356
4053 	| 102 	| -1.9915245897450642
4054 	| 103 	| -1.5332565175094648
4055 	| 106 	| -2.669322260087167
4056 	| 105 	| -1.1512394833501123
4057 	| 104 	| -1.7876698147000902
4058 	| 106 	| -0.08315999811618857
4059 	| 102 	| -3.074316980307342
4060 	| 111 	| -2.3024381464238375
4061 	| 103 	| -1.0291135862901748
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
1 			| 1
------------------ Run 9 Trial 3  (total trials: 51/102) ------------------
{epoch} | {word_id} | {BTLDA} 
4062 	| 102 	| -2.410328058337899
4063 	| 113 	| -0.41117171073133196
4064 	| 105 	| -2.728401535473935
4065 	| 106 	| -2.1744529815506812
4066 	| 104 	| -1.5336083239312113
4067 	| 101 	| -1.2319012390306447
4068 	| 102 	| -3.046776805832496
4069 	| 113 	| 0.0481325654956577
4070 	| 104 	| -3.0693919818869535
4071 	| 106 	| -1.1970334709524488
4072 	| 101 	| -1.617205671816048
4073 	| 105 	| -2.637419073294393
4074 	| 104 	| -2.971236524350978
4075 	| 101 	| -0.8553886133710663
4076 	| 105 	| -3.2833177636044
4077 	| 102 	| -2.2749774148579545
4078 	| 106 	| -1.5785462474667233
4079 	| 113 	| -1.2756582985905225
4080 	| 104 	| -2.080643902542949
4081 	| 102 	| -2.1783120280507213
4082 	| 101 	| -0.5711022875105717
4083 	| 105 	| -1.5198959099046863
4084 	| 106 	| -2.205078171593491
4085 	| 113 	| -1.9137995032098116
4086 	| 104 	| -3.049075461446348
4087 	| 105 	| -1.1439799262020092
4088 	| 102 	| -1.5656127124250423
4089 	| 113 	| -2.193156597575701
4090 	| 106 	| -3.492287161125959
4091 	| 101 	| -0.41925266330672806
4092 	| 104 	| -2.6766981307760367
4093 	| 102 	| -2.11290609616651
4094 	| 113 	| -1.4944523363125621
4095 	| 105 	| -1.841684483679165
4096 	| 101 	| -2.0083805933662204
4097 	| 106 	| -1.473461979566288
4098 	| 104 	| -3.2307357069175535
4099 	| 113 	| -1.4888042699689983
4100 	| 105 	| -1.800748265173738
4101 	| 106 	| -1.1966576938867752
4102 	| 101 	| -2.7626764618260093
4103 	| 102 	| -1.8424639356880572
4104 	| 105 	| -2.229620220486503
4105 	| 113 	| 0.2496719753071982
4106 	| 106 	| -1.0313989257377947
4107 	| 101 	| -3.426228998305794
4108 	| 104 	| -2.782472714857716
4109 	| 102 	| -1.8332112255783657
4110 	| 105 	| -1.6916742965092437
4111 	| 113 	| -1.1989852691168457
4112 	| 106 	| -2.272325452295604
4113 	| 104 	| -1.750677386863991
4114 	| 101 	| -1.4559099831044773
4115 	| 102 	| -1.569623211355967
4116 	| 105 	| -1.3619864777835056
4117 	| 113 	| -2.910056825044007
4118 	| 102 	| -1.7759617246416393
4119 	| 106 	| -1.98122213217585
4120 	| 104 	| -1.3436083957647393
4121 	| 101 	| -2.0635330939141046
4122 	| 102 	| -1.584764245895259
4123 	| 106 	| -2.332894524358566
4124 	| 105 	| -1.091947583660033
4125 	| 104 	| -1.9606250249223869
4126 	| 113 	| -2.3500540956458043
4127 	| 101 	| -1.693908080915584
4128 	| 102 	| -2.3888931247302123
4129 	| 104 	| -2.184860441019577
4130 	| 113 	| -0.33261464532824636
4131 	| 101 	| -2.1192848335956365
4132 	| 105 	| -2.168176888849172
4133 	| 106 	| -1.3569720796529228
4134 	| 104 	| -2.194444579414531
4135 	| 105 	| -2.7527779082231554
4136 	| 113 	| 0.43541187064482223
4137 	| 106 	| -3.1390186544187806
4138 	| 101 	| -0.9744371699598965
4139 	| 102 	| -2.3850316384942323
4140 	| 105 	| -2.0589285320430397
4141 	| 106 	| -2.5535415994729425
4142 	| 104 	| -1.2216867635971989
4143 	| 113 	| -0.6857588257508561
4144 	| 101 	| -2.1816457442802393
4145 	| 102 	| -1.8634233063212022
4146 	| 113 	| -1.8900580169152446
4147 	| 101 	| -1.5754598567997555
4148 	| 104 	| -0.863251967581696
4149 	| 106 	| -2.4735575879480645
4150 	| 105 	| -3.9726576218894873
4151 	| 102 	| -1.3206382653702464
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
3 			| 3
------------------ Run 9 Trial 4  (total trials: 52/102) ------------------
{epoch} | {word_id} | {BTLDA} 
4152 	| 114 	| -0.22075752692915174
4153 	| 105 	| -2.2217717301330917
4154 	| 101 	| -3.620443566120657
4155 	| 106 	| -1.4754555935161129
4156 	| 102 	| -1.0641857850699723
4157 	| 103 	| -1.8618237234527437
4158 	| 101 	| -2.557502241122836
4159 	| 102 	| -2.787938447329077
4160 	| 103 	| 0.06261033786518588
4161 	| 114 	| -1.976808981768436
4162 	| 106 	| -2.95334435087952
4163 	| 105 	| -1.6960612740591907
4164 	| 103 	| -1.3059040420680748
4165 	| 101 	| -2.186048834280607
4166 	| 114 	| -2.689925225643483
4167 	| 106 	| -1.0578788739049625
4168 	| 105 	| -1.7162308987884782
4169 	| 102 	| -2.0005703163602098
4170 	| 103 	| -2.814843659550158
4171 	| 101 	| -2.458773819706811
4172 	| 105 	| -1.289846431071473
4173 	| 114 	| -0.2834152214625041
4174 	| 106 	| -2.8358068986380096
4175 	| 102 	| -2.065131045074622
4176 	| 105 	| -1.6251635973290386
4177 	| 114 	| -1.2462480638253648
4178 	| 103 	| -1.2697759536660027
4179 	| 101 	| -2.3216884036943384
4180 	| 102 	| -0.9843632687457383
4181 	| 106 	| -2.927835846630194
4182 	| 101 	| 0.23088757958739403
4183 	| 114 	| -2.27983106221829
4184 	| 102 	| -2.6691576624957456
4185 	| 106 	| -2.275623087468067
4186 	| 103 	| -2.47978069550169
4187 	| 105 	| -0.9170278686190622
4188 	| 106 	| -1.5711547810079574
4189 	| 102 	| -2.3200363307187826
4190 	| 105 	| -2.241008487970813
4191 	| 114 	| -1.2873571596474687
4192 	| 101 	| -2.3820478312512723
4193 	| 103 	| -1.4372012120758417
4194 	| 114 	| 0.691755023333793
4195 	| 101 	| -2.0874786323717007
4196 	| 103 	| -3.002850496170966
4197 	| 105 	| -0.5011221165065965
4198 	| 106 	| -2.5619398034013843
4199 	| 102 	| -3.0353847668497522
4200 	| 101 	| -0.9593664849850341
4201 	| 103 	| -2.9166357631096442
4202 	| 106 	| -1.2344796398510702
4203 	| 114 	| -1.039729047701309
4204 	| 105 	| -1.127247479661437
4205 	| 102 	| -2.280806004681848
------------------ End of trial ------------------
{real_word} | {BTLDA_prediction} 
4 			| 4
------------------ Run 9 Trial 5  (total trials: 53/102) ------------------
{epoch} | {word_id} | {BTLDA} 
4206 	| 105 	| -3.7433351425524015
4207 	| 103 	| -0.7761422493080476
4208 	| 106 	| -2.375865960913737
4209 	| 112 	| 0.3911017036180111
4210 	| 104 	| -3.5627825445495382
4211 	| 101 	| -2.4546360119152917
4212 	| 112 	| -0.3826070590342645
4213 	| 104 	| -2.047098716902024
4214 	| 105 	| -2.984365013469396
4215 	| 106 	| -1.1302726460117762
4216 	| 101 	| -2.1322109610518805
4217 	| 103 	| -1.6000672779196399
4218 	| 106 	| -2.4840711570290885
4219 	| 105 	| -1.5719477271955324
4220 	| 103 	| -2.0209687202979127
4221 	| 104 	| -2.3412759629900006
4222 	| 101 	| -2.3962845454699195
4223 	| 112 	| 0.06643081002801365
4224 	| 104 	| -2.3680858679541554
4225 	| 105 	| -2.491069307802686
4226 	| 101 	| -1.8345365901370374
4227 	| 106 	| -1.3867734064190387
4228 	| 112 	| -0.5773128268139855
4229 	| 103 	| -3.5628233121580966
4230 	| 105 	| -1.5917160994087851
4231 	| 112 	| -1.699609269283103
4232 	| 101 	| -1.0909142522620228
4233 	| 106 	| -2.9439851338687077
4234 	| 103 	| -2.132252974527833
4235 	| 104 	| -1.995924352187554
4236 	| 101 	| -1.6218450648034066
4237 	| 106 	| -2.3378494605420714
4238 	| 103 	| -2.2021692784166675
4239 	| 104 	| -1.361831173867794
4240 	| 105 	| -1.2623392663154744
4241 	| 112 	| -0.00262066472518685
4242 	| 104 	| -3.524002098522729
4243 	| 105 	| -1.4942554905136398
4244 	| 106 	| -1.6284038224290027
4245 	| 112 	| 0.4485666977367667
4246 	| 103 	| -3.0446601682210948
4247 	| 101 	| -1.7775826150831153
4248 	| 106 	| -3.2521455323509363
4249 	| 103 	| -2.7012692343347022
4250 	| 112 	| -0.9129163940669072
4251 	| 105 	| -1.4493981008596615
4252 	| 104 	| -2.7266830181703443
4253 	| 101 	| -1.8129476931802486
