,v,UC_mean,UC_cov,EWS_mean,TWS_mean
38,38,0.000244140625,0.015625,0.5928193729619176,0.4827279202279202
39,39,0.000244140625,0.03125,0.5965605676602156,0.49453506562881566
40,40,0.000244140625,0.0625,0.6021543396571327,0.5184577864265364
41,41,0.000244140625,0.125,0.6039490253962674,0.5204600376475377
42,42,0.000244140625,0.25,0.6028852086651032,0.5091708638583639
43,43,0.000244140625,0.5,0.5986944380235135,0.4899995548433048
44,44,0.000244140625,1.0,0.5903084216527743,0.45073673433048433
45,45,0.00048828125,6.103515625e-05,0.6505745552351861,0.6788436100936102
46,46,0.00048828125,0.0001220703125,0.6472261692976166,0.6734037952787953
47,47,0.00048828125,0.000244140625,0.6423853985685887,0.6593012311762312
48,48,0.00048828125,0.00048828125,0.6363144861787224,0.6448625737688237
49,49,0.00048828125,0.0009765625,0.6295605287009863,0.6191391941391942
50,50,0.00048828125,0.001953125,0.6225077820142184,0.6096083892958892
51,51,0.00048828125,0.00390625,0.615475028972851,0.58661699989825
52,52,0.00048828125,0.0078125,0.6107048648614891,0.566067294973545
53,53,0.00048828125,0.015625,0.6110466077613466,0.5461719703907204
54,54,0.00048828125,0.03125,0.615670939719625,0.5642440603378103
55,55,0.00048828125,0.0625,0.6223331073383181,0.5925223214285713
56,56,0.00048828125,0.125,0.6246888452862023,0.5847072776760276
57,57,0.00048828125,0.25,0.6234434200346226,0.5759892017704518
58,58,0.00048828125,0.5,0.6188047187941491,0.5628173331298332
59,59,0.00048828125,1.0,0.6088264355022412,0.5142939814814815
60,60,0.0009765625,6.103515625e-05,0.6910423717076266,0.7686908577533578
61,61,0.0009765625,0.0001220703125,0.6871139677012003,0.7663181725681725
62,62,0.0009765625,0.000244140625,0.6813462257003536,0.7557733643671143
63,63,0.0009765625,0.00048828125,0.6738787208443096,0.7422962454212454
64,64,0.0009765625,0.0009765625,0.6653342514527951,0.7294944927757427
65,65,0.0009765625,0.001953125,0.6562576338372897,0.703083346052096
66,66,0.0009765625,0.00390625,0.6473076016411091,0.675113832926333
67,67,0.0009765625,0.0078125,0.6410054249180093,0.6571682946682946
68,68,0.0009765625,0.015625,0.641010590163154,0.652332939051689
69,69,0.0009765625,0.03125,0.6470223000404216,0.6582935871998372
70,70,0.0009765625,0.0625,0.6550645821588594,0.6776954237891738
71,71,0.0009765625,0.125,0.6587210234398142,0.6785555301180302
72,72,0.0009765625,0.25,0.6583963203329868,0.6667388456450956
73,73,0.0009765625,0.5,0.6537277513322686,0.6576258521571021
74,74,0.0009765625,1.0,0.6416332923108554,0.6175251831501831
75,75,0.001953125,6.103515625e-05,0.7253316437722163,0.8186504756817257
76,76,0.001953125,0.0001220703125,0.7216080104046374,0.817279393060643
77,77,0.001953125,0.000244140625,0.7158903625042946,0.817279393060643
78,78,0.001953125,0.00048828125,0.7083059760828663,0.8076907178469679
79,79,0.001953125,0.0009765625,0.6993986225957154,0.791539161070411
80,80,0.001953125,0.001953125,0.6900043833381347,0.7780028998778998
81,81,0.001953125,0.00390625,0.6811058384456524,0.7656819164631665
82,82,0.001953125,0.0078125,0.6750345181576218,0.7432469729344728
83,83,0.001953125,0.015625,0.6752277680411025,0.7323616198616199
84,84,0.001953125,0.03125,0.6829676896676546,0.719242534086284
85,85,0.001953125,0.0625,0.6923171419709642,0.7446698845136346
86,86,0.001953125,0.125,0.6982178505079779,0.7535698387260887
87,87,0.001953125,0.25,0.6994541645613142,0.7482031567969069
88,88,0.001953125,0.5,0.6958685025503981,0.7376624821937321
89,89,0.001953125,1.0,0.6831678177694485,0.702981277981278
90,90,0.00390625,6.103515625e-05,0.7456192211445882,0.8439926103988604
91,91,0.00390625,0.0001220703125,0.7422672105595145,0.8477996540496541
92,92,0.00390625,0.000244140625,0.7370263335928777,0.8445767195767195
93,93,0.00390625,0.00048828125,0.7298970773084706,0.8336169617419618
94,94,0.00390625,0.0009765625,0.7211201357744549,0.8217134717134718
95,95,0.00390625,0.001953125,0.7119559714146353,0.8098675340862841
96,96,0.00390625,0.00390625,0.7039338320609742,0.7966772232397232
97,97,0.00390625,0.0078125,0.6991881988010841,0.7906946352258852
